uid	|	parent_uid	|	name	|	rank	|	sourceinfo	|	uniqname	|	flags	|	
804324	|	834587	|	Riouxgolvania sp. HK02192	|	species	|	ncbi:1150986	|	Riouxgolvania sp. HK02192 (ncbi:1150986)	|		|	
530613	|	834587	|	Riouxgolvania kapapkamui	|	species	|	ncbi:1260554	|		|		|	
3592271	|	969470	|	Muspicea	|	genus	|	gbif:4630157	|		|	barren	|	
567346	|	969471	|	Trichinellidae	|	family	|	ncbi:6332,gbif:5981	|		|		|	
567347	|	567346	|	Trichinella	|	genus	|	ncbi:6333,gbif:2283364	|		|		|	
898303	|	567347	|	Trichinella britovi	|	species	|	ncbi:45882,gbif:4554194	|		|		|	
688727	|	567347	|	Trichinella sp. T8	|	species	|	ncbi:92180	|	Trichinella sp. T8 (ncbi:92180)	|		|	
614179	|	567347	|	Trichinella patagoniensis	|	species	|	ncbi:990121	|		|		|	
584335	|	567347	|	Trichinella zimbabwensis	|	species	|	ncbi:268475	|		|		|	
567343	|	567347	|	Trichinella pseudospiralis	|	species	|	ncbi:6337,gbif:4554191	|		|		|	
567342	|	567347	|	Trichinella nelsoni	|	species	|	ncbi:6336,gbif:4554193	|		|		|	
567341	|	567347	|	Trichinella nativa	|	species	|	ncbi:6335,gbif:4554190	|		|		|	
567340	|	567347	|	Trichinella spiralis	|	species	|	ncbi:6334,gbif:2283365	|		|		|	
348834	|	567347	|	Trichinella murrelli	|	species	|	ncbi:144512,gbif:4554192	|		|		|	
299880	|	567347	|	Trichinella papuae	|	species	|	ncbi:268474	|		|		|	
122958	|	567347	|	Trichinella sp. T9	|	species	|	ncbi:181606	|	Trichinella sp. T9 (ncbi:181606)	|		|	
118420	|	567347	|	Trichinella sp. ML-2006	|	species	|	ncbi:400188	|	Trichinella sp. ML-2006 (ncbi:400188)	|		|	
65856	|	567347	|	Trichinella sp. ISS1826	|	species	|	ncbi:561120	|	Trichinella sp. ISS1826 (ncbi:561120)	|		|	
63029	|	567347	|	Trichinella sp. T6	|	species	|	ncbi:92179	|	Trichinella sp. T6 (ncbi:92179)	|		|	
3590202	|	567346	|	Trichosomoides	|	genus	|	gbif:2283362	|		|		|	
3590209	|	3590202	|	Trichosomoides crassicauda	|	species	|	gbif:2283363	|		|		|	
3590201	|	3590202	|	Trichosomoides nasalis	|	species	|	gbif:4553947	|		|		|	
723648	|	117565	|	Trefusiida	|	order	|	ncbi:373740	|		|	sibling_lower	|	
723649	|	723648	|	Trefusiidae	|	family	|	ncbi:373741,gbif:2573	|		|		|	
304025	|	723649	|	Trefusia	|	genus	|	ncbi:161687,gbif:2282020	|		|		|	
719099	|	304025	|	Trefusia zostericola	|	species	|	ncbi:161688,gbif:2282032	|		|		|	
293428	|	304025	|	Trefusia sp. LCL3	|	species	|	ncbi:883435	|	Trefusia sp. LCL3 (ncbi:883435)	|		|	
293427	|	304025	|	Trefusia sp. LCL2	|	species	|	ncbi:883434	|	Trefusia sp. LCL2 (ncbi:883434)	|		|	
293426	|	304025	|	Trefusia sp. LCL7	|	species	|	ncbi:883437	|	Trefusia sp. LCL7 (ncbi:883437)	|		|	
293425	|	304025	|	Trefusia sp. LCL4	|	species	|	ncbi:883436	|	Trefusia sp. LCL4 (ncbi:883436)	|		|	
293424	|	304025	|	Trefusia sp. LCL1	|	species	|	ncbi:883433	|	Trefusia sp. LCL1 (ncbi:883433)	|		|	
293423	|	304025	|	Trefusia sp. BCA10	|	species	|	ncbi:883432	|	Trefusia sp. BCA10 (ncbi:883432)	|		|	
293421	|	304025	|	Trefusia sp. LCL8	|	species	|	ncbi:883438	|	Trefusia sp. LCL8 (ncbi:883438)	|		|	
114213	|	304025	|	Trefusia sp. 11J13E9	|	species	|	ncbi:862430	|	Trefusia sp. 11J13E9 (ncbi:862430)	|		|	
39007	|	304025	|	Trefusia sp. 1 SD-2010	|	species	|	ncbi:929425	|	Trefusia sp. 1 SD-2010 (ncbi:929425)	|		|	
3590233	|	304025	|	Trefusia axonolaimoides	|	species	|	gbif:2282026	|		|		|	
3590231	|	304025	|	Trefusia obtusicaudata	|	species	|	gbif:2282027	|		|		|	
3590235	|	304025	|	Trefusia helgolandica	|	species	|	gbif:2282022	|		|		|	
3590234	|	304025	|	Trefusia cornea	|	species	|	gbif:2282023	|		|		|	
3590245	|	304025	|	Trefusia dominatrix	|	species	|	gbif:6484895	|		|		|	
3590243	|	304025	|	Trefusia longicaudata	|	species	|	gbif:4349419	|		|		|	
3590232	|	304025	|	Trefusia nidrosiensis	|	species	|	gbif:4349422	|		|		|	
3590248	|	304025	|	Trefusia longiseta	|	species	|	gbif:4349420	|		|		|	
3590242	|	304025	|	Trefusia pseudolitoralis	|	species	|	gbif:4349423	|		|		|	
3590249	|	304025	|	Trefusia schiemeri	|	species	|	gbif:4349421	|		|		|	
3590252	|	304025	|	Trefusia spatulata	|	species	|	gbif:6484899	|		|		|	
3590251	|	304025	|	Trefusia americana	|	species	|	gbif:6484898	|		|		|	
3590247	|	304025	|	Trefusia longicorpa	|	species	|	gbif:6484894	|		|		|	
3590237	|	304025	|	Trefusia attenuata	|	species	|	gbif:6484897	|		|		|	
3590238	|	304025	|	Trefusia honessi	|	species	|	gbif:6484896	|		|		|	
3590236	|	304025	|	Trefusia magna	|	species	|	gbif:2282028	|		|		|	
3590240	|	304025	|	Trefusia varians	|	species	|	gbif:2282024	|		|		|	
3590244	|	304025	|	Trefusia filum	|	species	|	gbif:2282025	|		|		|	
3590253	|	304025	|	Trefusia litoralis	|	species	|	gbif:2282029	|		|		|	
3590239	|	304025	|	Trefusia longicauda	|	species	|	gbif:2282021	|		|		|	
3590246	|	304025	|	Trefusia curvispiculosa	|	species	|	gbif:4349417	|		|		|	
3590241	|	304025	|	Trefusia filicauda	|	species	|	gbif:2282031	|		|		|	
3590250	|	304025	|	Trefusia multipapillatum	|	species	|	gbif:4349418	|		|		|	
3590259	|	723649	|	Rhabdocoma	|	genus	|	gbif:2281998	|		|		|	
3590258	|	3590259	|	Rhabdocoma riemanni	|	species	|	gbif:4349424	|		|		|	
3590271	|	3590259	|	Rhabdocoma articulata	|	species	|	gbif:2281999	|		|		|	
3590270	|	3590259	|	Rhabdocoma brevicauda	|	species	|	gbif:2282002	|		|		|	
3590267	|	3590259	|	Rhabdocoma americana	|	species	|	gbif:2282000	|		|		|	
3590266	|	3590259	|	Rhabdocoma macrura	|	species	|	gbif:2282001	|		|		|	
3590282	|	3590259	|	Rhabdocoma birgittae	|	species	|	gbif:4349425	|		|		|	
3590283	|	3590259	|	Rhabdocoma obitusicaudata	|	species	|	gbif:4349426	|		|		|	
3590284	|	3590259	|	Rhabdocoma obtusicaudata	|	species	|	gbif:4349427	|		|		|	
3590276	|	3590259	|	Rhabdocoma macrurum	|	species	|	gbif:6484901	|		|		|	
3590277	|	3590259	|	Rhabdocoma americanum	|	species	|	gbif:6484900	|		|		|	
3590281	|	723649	|	Alaimonemella	|	genus	|	gbif:2282004	|		|		|	
3590285	|	3590281	|	Alaimonemella simplex	|	species	|	gbif:2282005	|		|		|	
3590261	|	723649	|	Africanema	|	genus	|	gbif:4349431	|		|		|	
3590265	|	3590261	|	Africanema interstitialis	|	species	|	gbif:4349432	|		|		|	
3590255	|	723649	|	Halanonchus	|	genus	|	gbif:2282007	|		|		|	
3590260	|	3590255	|	Halanonchus zosterae	|	species	|	gbif:2282008	|		|		|	
3590274	|	3590255	|	Halanonchus papilatus	|	species	|	gbif:4349435	|		|		|	
3590272	|	3590255	|	Halanonchus longicaudatus	|	species	|	gbif:4349434	|		|		|	
3590273	|	3590255	|	Halanonchus cornutus	|	species	|	gbif:4349433	|		|		|	
3590257	|	3590255	|	Halanonchus macrurus	|	species	|	gbif:2282013	|		|		|	
3590269	|	3590255	|	Halanonchus arenarius	|	species	|	gbif:4349436	|		|		|	
3590254	|	3590255	|	Halanonchus renatus	|	species	|	gbif:2282011	|		|		|	
3590262	|	3590255	|	Halanonchus macramphidus	|	species	|	gbif:2282010	|		|		|	
3590280	|	3590255	|	Halanonchus bullatus	|	species	|	gbif:2282012	|		|		|	
3590264	|	723649	|	Trefusialaimus	|	genus	|	gbif:4349428	|		|		|	
3590275	|	3590264	|	Trefusialaimus monorchis	|	species	|	gbif:4349430	|		|		|	
3590278	|	3590264	|	Trefusialaimus magnus	|	species	|	gbif:4349429	|		|		|	
3590256	|	723649	|	Cytolaimium	|	genus	|	gbif:2282014	|		|		|	
3590268	|	3590256	|	Cytolaimium exile	|	species	|	gbif:2282015	|		|		|	
3590263	|	3590256	|	Cytolaimium gerlachi	|	species	|	gbif:4349416	|		|		|	
3590279	|	3590256	|	Cytolaimium conicum	|	species	|	gbif:2282017	|		|		|	
658328	|	117565	|	Isolaimida	|	order	|	ncbi:211375	|		|	sibling_lower	|	
658332	|	658328	|	Isolaimoidea	|	superfamily	|	ncbi:211376	|		|		|	
658333	|	658332	|	Isolaimiidae	|	family	|	ncbi:211377,gbif:2609	|		|		|	
658310	|	658333	|	Isolaimium	|	genus	|	ncbi:211378,gbif:2282869	|		|		|	
658311	|	658310	|	Isolaimium sp. 9 Mile 3-17 BB-01 A	|	species	|	ncbi:211379	|	Isolaimium sp. 9 Mile 3-17 BB-01 A (ncbi:211379)	|		|	
598619	|	658310	|	Isolaimium sp. 2-PM-2004	|	species	|	ncbi:267382	|	Isolaimium sp. 2-PM-2004 (ncbi:267382)	|		|	
169031	|	658310	|	Isolaimium sp. ARK-10 B	|	species	|	ncbi:312890	|	Isolaimium sp. ARK-10 B (ncbi:312890)	|		|	
3589357	|	658310	|	Isolaimium incus	|	species	|	gbif:4349369	|		|		|	
3589359	|	658310	|	Isolaimium nigeriense	|	species	|	gbif:4349373	|		|		|	
3589351	|	658310	|	Isolaimium papillatum	|	species	|	gbif:2282871	|		|		|	
3589352	|	658310	|	Isolaimium stictochroum	|	species	|	gbif:4349367	|		|		|	
3589356	|	658310	|	Isolaimium andrassyi	|	species	|	gbif:4349370	|		|		|	
3589358	|	658310	|	Isolaimium multipapillatum	|	species	|	gbif:2282872	|		|		|	
3589349	|	658310	|	Isolaimium californicum	|	species	|	gbif:2282870	|		|		|	
3589355	|	658310	|	Isolaimium conicum	|	species	|	gbif:4349371	|		|		|	
3589354	|	658310	|	Isolaimium africanum	|	species	|	gbif:4349372	|		|		|	
3589353	|	658310	|	Isolaimium giganteum	|	species	|	gbif:4555624	|		|		|	
3589350	|	658310	|	Isolaimium multistriatum	|	species	|	gbif:4349368	|		|		|	
441135	|	117565	|	Mononchida	|	order	|	ncbi:70232,gbif:898	|		|	sibling_lower	|	
601267	|	441135	|	Mononchina	|	suborder	|	ncbi:211383	|		|	sibling_lower	|	
601270	|	601267	|	Anatonchoidea	|	superfamily	|	ncbi:211384	|		|		|	
601269	|	601270	|	Anatonchidae	|	family	|	ncbi:211385,gbif:6509	|		|		|	
601272	|	601269	|	Miconchinae	|	subfamily	|	ncbi:211386	|		|	sibling_lower	|	
601271	|	601272	|	Miconchus	|	genus	|	ncbi:211387,gbif:2282580	|		|		|	
574168	|	601271	|	cf. Mononchus truncatus Fen JV2-1a	|	species	|	ncbi:342802	|		|		|	
574165	|	601271	|	Miconchus cf. fasciatus Konza Wallow 16	|	species	|	ncbi:342801	|		|		|	
441447	|	601271	|	Miconchus sp. AS	|	species	|	ncbi:312913	|	Miconchus sp. AS (ncbi:312913)	|		|	
441446	|	601271	|	Miconchus cf. californicus TSH-2005	|	species	|	ncbi:312912	|		|		|	
244569	|	601271	|	Miconchus cf. fasciatus	|	species	|	ncbi:268226	|		|		|	
3590062	|	601271	|	Miconchus digiturus	|	species	|	gbif:2282584	|		|		|	
3590068	|	601271	|	Miconchus regius	|	species	|	gbif:2282583	|		|		|	
3590070	|	601271	|	Miconchus studeri	|	species	|	gbif:2282582	|		|		|	
3590071	|	601271	|	Miconchus effilatus	|	species	|	gbif:2282581	|		|		|	
3590072	|	601271	|	Miconchus kirikiri	|	species	|	gbif:4630106	|		|		|	
3590064	|	601271	|	Miconchus longicaudatus	|	species	|	gbif:4555603	|		|		|	
3590063	|	601271	|	Miconchus aquaticus	|	species	|	gbif:4555602	|		|		|	
3590065	|	601271	|	Miconchus exilis	|	species	|	gbif:4555600	|		|		|	
3590060	|	601271	|	Miconchus rex	|	species	|	gbif:4630105	|		|		|	
3590061	|	601271	|	Miconchus reflexus	|	species	|	gbif:4630107	|		|		|	
3590069	|	601271	|	Miconchus rapax	|	species	|	gbif:4555598	|		|		|	
3590067	|	601271	|	Miconchus baeticus	|	species	|	gbif:4555597	|		|		|	
3590066	|	601271	|	Miconchus hopperi	|	species	|	gbif:4555596	|		|		|	
3590073	|	601271	|	Miconchus thornei	|	species	|	gbif:6484838	|		|		|	
181796	|	601269	|	Anatonchus	|	genus	|	ncbi:288488,gbif:2282576	|		|	sibling_higher	|	
181797	|	181796	|	Anatonchus tridentatus	|	species	|	ncbi:288489,gbif:2282578	|		|		|	
3590055	|	181796	|	Anatonchus killicki	|	species	|	gbif:4630113	|		|		|	
3590057	|	181796	|	Anatonchus acutus	|	species	|	gbif:4555588	|		|		|	
3590056	|	181796	|	Anatonchus sympathicus	|	species	|	gbif:4555589	|		|		|	
3590053	|	181796	|	Anatonchus genovi	|	species	|	gbif:4555586	|		|		|	
3590051	|	181796	|	Anatonchus dolichurus	|	species	|	gbif:2282577	|		|		|	
3590052	|	181796	|	Anatonchus kreisi	|	species	|	gbif:2282579	|		|		|	
3590054	|	181796	|	Anatonchus mammillatus	|	species	|	gbif:4555591	|		|		|	
3590058	|	181796	|	Anatonchus hortensis	|	species	|	gbif:4555590	|		|		|	
3590050	|	181796	|	Anatonchus gracilicaudatus	|	species	|	gbif:6484839	|		|		|	
3590059	|	601269	|	Grassibucca	|	genus	|	gbif:4630110	|		|	sibling_higher,barren	|	
601263	|	601267	|	Mononchoidea	|	superfamily	|	ncbi:211389	|		|		|	
79661	|	601263	|	Mylonchulidae	|	family	|	ncbi:211397,gbif:4555481	|		|		|	
79654	|	79661	|	Mylonchulinae	|	subfamily	|	ncbi:211398	|		|		|	
441134	|	79654	|	Mylonchulus	|	genus	|	ncbi:70233,gbif:2282543	|		|		|	
1068152	|	441134	|	Mylonchulus parabrachyuris	|	species	|	ncbi:312946,gbif:4555498	|		|		|	
1068150	|	441134	|	Mylonchulus cf. incurvus TSH-2005	|	species	|	ncbi:312944	|		|		|	
1068149	|	441134	|	Mylonchulus cf. montanus TSH-2005	|	species	|	ncbi:312945	|		|		|	
799150	|	441134	|	Mylonchulus brachyuris	|	species	|	ncbi:293883,gbif:4555501	|		|		|	
799149	|	441134	|	Mylonchulus rotundicaudatus	|	species	|	ncbi:293882,gbif:2282550	|		|		|	
799145	|	441134	|	Mylonchulus sp. JH-2004	|	species	|	ncbi:293886	|	Mylonchulus sp. JH-2004 (ncbi:293886)	|		|	
799144	|	441134	|	Mylonchulus sigmaturus	|	species	|	ncbi:293885,gbif:4555504	|		|		|	
754160	|	441134	|	Mylonchulus mulveyi	|	species	|	ncbi:471120	|		|		|	
650427	|	441134	|	Mylonchulus sp. st1_40	|	species	|	ncbi:1036933	|	Mylonchulus sp. st1_40 (ncbi:1036933)	|		|	
650426	|	441134	|	Mylonchulus sp. st1_42	|	species	|	ncbi:1036934	|	Mylonchulus sp. st1_42 (ncbi:1036934)	|		|	
597991	|	441134	|	Mylonchulus sp. st1_15	|	species	|	ncbi:1036917	|	Mylonchulus sp. st1_15 (ncbi:1036917)	|		|	
574167	|	441134	|	Mylonchulus parabrachyuris 9 Mile 3-30 SW2-37	|	species	|	ncbi:342803	|		|		|	
442300	|	441134	|	Mylonchulus sp. F6	|	species	|	ncbi:309552	|	Mylonchulus sp. F6 (ncbi:309552)	|		|	
441136	|	441134	|	Mylonchulus arenicolus	|	species	|	ncbi:70234,gbif:4630122	|		|		|	
364969	|	441134	|	Mylonchulus oceanicus	|	species	|	ncbi:471119	|		|		|	
364968	|	441134	|	Mylonchulus hawaiiensis	|	species	|	ncbi:471118	|		|		|	
79655	|	441134	|	Mylonchulus montanus	|	species	|	ncbi:211399,gbif:2282547	|		|		|	
76593	|	441134	|	Mylonchulus sp. st1_25	|	species	|	ncbi:1036923	|	Mylonchulus sp. st1_25 (ncbi:1036923)	|		|	
76591	|	441134	|	Mylonchulus sp. st1_22	|	species	|	ncbi:1036921	|	Mylonchulus sp. st1_22 (ncbi:1036921)	|		|	
76588	|	441134	|	Mylonchulus sp. st1_27	|	species	|	ncbi:1036925	|	Mylonchulus sp. st1_27 (ncbi:1036925)	|		|	
76587	|	441134	|	Mylonchulus sp. st1_26	|	species	|	ncbi:1036924	|	Mylonchulus sp. st1_26 (ncbi:1036924)	|		|	
64842	|	441134	|	Mylonchulus sp. NK-2011a	|	species	|	ncbi:1009626	|	Mylonchulus sp. NK-2011a (ncbi:1009626)	|		|	
64841	|	441134	|	Mylonchulus sp. NK-2011b	|	species	|	ncbi:1009627	|	Mylonchulus sp. NK-2011b (ncbi:1009627)	|		|	
25194	|	441134	|	Mylonchulus sp. st1_4	|	species	|	ncbi:1036907	|	Mylonchulus sp. st1_4 (ncbi:1036907)	|		|	
3590130	|	441134	|	Mylonchulus orbitus	|	species	|	gbif:4555512	|		|		|	
3590129	|	441134	|	Mylonchulus muradi	|	species	|	gbif:4555511	|		|		|	
3590128	|	441134	|	Mylonchulus macrosoma	|	species	|	gbif:4555510	|		|		|	
3590127	|	441134	|	Mylonchulus californicus	|	species	|	gbif:4555517	|		|		|	
3590126	|	441134	|	Mylonchulus sigmaturellus	|	species	|	gbif:4555516	|		|		|	
3590140	|	441134	|	Mylonchulus striatus	|	species	|	gbif:4555518	|		|		|	
3590139	|	441134	|	Mylonchulus incurvus	|	species	|	gbif:2282544	|		|		|	
3590142	|	441134	|	Mylonchulus minor	|	species	|	gbif:2282549	|		|		|	
3590141	|	441134	|	Mylonchulus brevicaudatus	|	species	|	gbif:2282548	|		|		|	
3590147	|	441134	|	Mylonchulus agilis	|	species	|	gbif:4555483	|		|		|	
3590149	|	441134	|	Mylonchulus sexcristatus	|	species	|	gbif:4555484	|		|		|	
3590150	|	441134	|	Mylonchulus solus	|	species	|	gbif:4555487	|		|		|	
3590152	|	441134	|	Mylonchulus subtenuis	|	species	|	gbif:4555489	|		|		|	
3590125	|	441134	|	Mylonchulus curvicaudatus	|	species	|	gbif:4555488	|		|		|	
3590133	|	441134	|	Mylonchulus polonicus	|	species	|	gbif:4555513	|		|		|	
3590138	|	441134	|	Mylonchulus cavensis	|	species	|	gbif:4555506	|		|		|	
3590124	|	441134	|	Mylonchulus obliquus	|	species	|	gbif:2282552	|		|		|	
3590143	|	441134	|	Mylonchulus micrurus	|	species	|	gbif:4555495	|		|		|	
3590144	|	441134	|	Mylonchulus longisacculus	|	species	|	gbif:4555493	|		|		|	
3590145	|	441134	|	Mylonchulus index	|	species	|	gbif:4555491	|		|		|	
3590151	|	441134	|	Mylonchulus subsimilis	|	species	|	gbif:2282546	|		|		|	
3590146	|	441134	|	Mylonchulus brachyurus	|	species	|	gbif:2282545	|		|		|	
3590134	|	441134	|	Mylonchulus andrassyi	|	species	|	gbif:4555515	|		|		|	
3590148	|	441134	|	Mylonchulus lacustris	|	species	|	gbif:2282551	|		|		|	
3590137	|	441134	|	Mylonchulus politus	|	species	|	gbif:4555526	|		|		|	
3590135	|	441134	|	Mylonchulus obtusicaudatus	|	species	|	gbif:4555524	|		|		|	
3590136	|	441134	|	Mylonchulus longus	|	species	|	gbif:4555522	|		|		|	
3590131	|	441134	|	Mylonchulus gigas	|	species	|	gbif:4555520	|		|		|	
3590132	|	441134	|	Mylonchulus inflatus	|	species	|	gbif:4555521	|		|		|	
79658	|	601263	|	Mononchidae	|	family	|	ncbi:211390,gbif:6505	|		|		|	
291656	|	79658	|	Granonchulus	|	genus	|	ncbi:288627,gbif:2282540	|		|	sibling_higher	|	
291657	|	291656	|	Granonchulus sp. JH-2004	|	species	|	ncbi:288628	|	Granonchulus sp. JH-2004 (ncbi:288628)	|		|	
3594016	|	291656	|	Granonchulus decurrens	|	species	|	gbif:2282542	|		|		|	
3593127	|	291656	|	Granonchulus schulzi	|	species	|	gbif:2282541	|		|		|	
153393	|	79658	|	Actus	|	genus	|	ncbi:469763	|		|	sibling_higher	|	
153388	|	153393	|	Actus salvadoricus	|	species	|	ncbi:469764	|		|		|	
79662	|	79658	|	Prionchulinae	|	subfamily	|	ncbi:211394	|		|	sibling_lower	|	
577264	|	79662	|	Prionchulus	|	genus	|	ncbi:293872,gbif:2282533	|		|		|	
588583	|	577264	|	Prionchulus sp. DGW_GPhi	|	species	|	ncbi:331601	|	Prionchulus sp. DGW_GPhi (ncbi:331601)	|		|	
577256	|	577264	|	Prionchulus punctatus	|	species	|	ncbi:293874,gbif:4555542	|		|		|	
491774	|	577264	|	Prionchulus cf. punctatus TSH-2005	|	species	|	ncbi:312970	|		|		|	
181512	|	577264	|	Prionchulus muscorum	|	species	|	ncbi:293873,gbif:2282535	|		|		|	
3590112	|	577264	|	Prionchulus oxycercus	|	species	|	gbif:4555548	|		|		|	
3590114	|	577264	|	Prionchulus zelli	|	species	|	gbif:4555544	|		|		|	
3590113	|	577264	|	Prionchulus brevicaudatus	|	species	|	gbif:4555545	|		|		|	
3590117	|	577264	|	Prionchulus fistulosus	|	species	|	gbif:4555546	|		|		|	
3590116	|	577264	|	Prionchulus minor	|	species	|	gbif:4555547	|		|		|	
3590118	|	577264	|	Prionchulus obtusidentatus	|	species	|	gbif:4555541	|		|		|	
3590110	|	577264	|	Prionchulus spectabilis	|	species	|	gbif:2282536	|		|		|	
3590123	|	577264	|	Prionchulus longus	|	species	|	gbif:2282534	|		|		|	
3590122	|	577264	|	Prionchulus fagi	|	species	|	gbif:4555539	|		|		|	
3590120	|	577264	|	Prionchulus auritus	|	species	|	gbif:4555538	|		|		|	
3590119	|	577264	|	Prionchulus altherri	|	species	|	gbif:4555531	|		|		|	
3590121	|	577264	|	Prionchulus ctenodentatus	|	species	|	gbif:4555532	|		|		|	
3590115	|	577264	|	Prionchulus vescus	|	species	|	gbif:4555537	|		|		|	
3590111	|	577264	|	Prionchulus paucidentatus	|	species	|	gbif:4555536	|		|		|	
3590109	|	577264	|	Prionchulus major	|	species	|	gbif:4555540	|		|		|	
79663	|	79662	|	Clarkus	|	genus	|	ncbi:211395,gbif:2283346	|		|		|	
510097	|	79663	|	Clarkus sp. PDL-2005	|	species	|	ncbi:344377	|	Clarkus sp. PDL-2005 (ncbi:344377)	|		|	
79660	|	79663	|	Clarkus papillatus	|	species	|	ncbi:211396,gbif:4555527	|		|		|	
3590106	|	79663	|	Clarkus propapillatus	|	species	|	gbif:2283347	|		|		|	
3590107	|	79663	|	Clarkus campbelli	|	species	|	gbif:2283348	|		|		|	
3590108	|	79663	|	Clarkus diversus	|	species	|	gbif:4555528	|		|		|	
3590105	|	79663	|	Clarkus sveltus	|	species	|	gbif:4555529	|		|		|	
79659	|	79658	|	Mononchinae	|	subfamily	|	ncbi:211391	|		|	sibling_lower	|	
799146	|	79659	|	Coomansus	|	genus	|	ncbi:293887,gbif:2283354	|		|		|	
799139	|	799146	|	Coomansus parvus	|	species	|	ncbi:293888,gbif:4555562	|		|		|	
3590099	|	799146	|	Coomansus simmenensis	|	species	|	gbif:4555556	|		|		|	
3590104	|	799146	|	Coomansus arvensis	|	species	|	gbif:4555554	|		|		|	
3590103	|	799146	|	Coomansus menzeli	|	species	|	gbif:4555553	|		|		|	
3590102	|	799146	|	Coomansus major	|	species	|	gbif:4555558	|		|		|	
3590097	|	799146	|	Coomansus spicatus	|	species	|	gbif:4555551	|		|		|	
3590098	|	799146	|	Coomansus composticola	|	species	|	gbif:2283355	|		|		|	
3590095	|	799146	|	Coomansus meridionalis	|	species	|	gbif:2283357	|		|		|	
3590096	|	799146	|	Coomansus mesadenus	|	species	|	gbif:2283356	|		|		|	
3590100	|	799146	|	Coomansus kastrolli	|	species	|	gbif:4555564	|		|		|	
3590101	|	799146	|	Coomansus zschokkei	|	species	|	gbif:4555560	|		|		|	
79656	|	79659	|	Mononchus	|	genus	|	ncbi:211392,gbif:2282524	|		|		|	
1068158	|	79656	|	Mononchus sp. Konza IIIAD-103 B	|	species	|	ncbi:312942	|	Mononchus sp. Konza IIIAD-103 B (ncbi:312942)	|		|	
1068153	|	79656	|	Mononchus sp. MtR GWN-44 A	|	species	|	ncbi:312941	|	Mononchus sp. MtR GWN-44 A (ncbi:312941)	|		|	
181801	|	79656	|	Mononchus tunbridgensis	|	species	|	ncbi:288487,gbif:4555568	|		|		|	
129813	|	79656	|	Mononchus aquaticus	|	species	|	ncbi:243733,gbif:4555571	|		|		|	
79657	|	79656	|	Mononchus truncatus	|	species	|	ncbi:211393,gbif:2282531	|		|		|	
3590093	|	79656	|	Mononchus brevicaudatus	|	species	|	gbif:4555486	|		|		|	
3590084	|	79656	|	Mononchus vorax	|	species	|	gbif:4555585	|		|		|	
3590078	|	79656	|	Mononchus gerlachei	|	species	|	gbif:4349415	|		|		|	
3590089	|	79656	|	Mononchus brevicavatus	|	species	|	gbif:4349414	|		|		|	
3590083	|	79656	|	Mononchus macrostoma	|	species	|	gbif:2282530	|		|		|	
3590077	|	79656	|	Mononchus italicus	|	species	|	gbif:4555575	|		|		|	
3590076	|	79656	|	Mononchus niddensis	|	species	|	gbif:4555574	|		|		|	
3590081	|	79656	|	Mononchus absconditus	|	species	|	gbif:4555576	|		|		|	
3590074	|	79656	|	Mononchus loofi	|	species	|	gbif:4555570	|		|		|	
3590075	|	79656	|	Mononchus maduei	|	species	|	gbif:4555578	|		|		|	
3590091	|	79656	|	Mononchus longicollis	|	species	|	gbif:2282525	|		|		|	
3590092	|	79656	|	Mononchus megalaimus	|	species	|	gbif:2282527	|		|		|	
3590094	|	79656	|	Mononchus allgeni	|	species	|	gbif:2282526	|		|		|	
3590080	|	79656	|	Mononchus papillatus	|	species	|	gbif:2282529	|		|		|	
3590079	|	79656	|	Mononchus longicaydatus	|	species	|	gbif:2282528	|		|		|	
3590082	|	79656	|	Mononchus superbus	|	species	|	gbif:2282532	|		|		|	
3590088	|	79656	|	Mononchus gymnolaimus	|	species	|	gbif:6484840	|		|		|	
3590086	|	79656	|	Mononchus muscorum	|	species	|	gbif:6484841	|		|		|	
3590090	|	79656	|	Mononchus minor	|	species	|	gbif:4555523	|		|		|	
3590085	|	79656	|	Mononchus parvus	|	species	|	gbif:4555563	|		|		|	
3590087	|	79656	|	Mononchus pulcher	|	species	|	gbif:4555569	|		|		|	
3592589	|	79658	|	Thalassogenus	|	genus	|	gbif:4349412	|		|	sibling_higher	|	
3592590	|	3592589	|	Thalassogenus paradoxus	|	species	|	gbif:4349413	|		|		|	
3592552	|	79658	|	Brachonchulus	|	genus	|	gbif:2282537	|		|	sibling_higher	|	
3593049	|	3592552	|	Brachonchulus brachyuroides	|	species	|	gbif:2282538	|		|		|	
3593048	|	3592552	|	Brachonchulus sumatrensis	|	species	|	gbif:2282539	|		|		|	
3592253	|	79658	|	Prionchuloides	|	genus	|	gbif:4405622	|		|	sibling_higher	|	
3594234	|	3592253	|	Prionchuloides micoletzkyi	|	species	|	gbif:4555566	|		|		|	
3592544	|	79658	|	Judonchulus	|	genus	|	gbif:2282553	|		|	sibling_higher	|	
3593844	|	3592544	|	Judonchulus recessus	|	species	|	gbif:2282554	|		|		|	
3594129	|	3592544	|	Judonchulus micoletzki	|	species	|	gbif:2282555	|		|		|	
3592545	|	3592544	|	Judonchulus brakenhoffi	|	species	|	gbif:2282556	|		|		|	
3594286	|	3592544	|	Judonchulus micoletzkyi	|	species	|	gbif:6484837	|		|		|	
3593801	|	3592544	|	Judonchulus monhystera	|	species	|	gbif:4630120	|		|		|	
